source_text,target_glyphs,source_len,target_len,categories,pair_id
Matua patu tau vahine ki ki te ora kou ala vahine raa i,g083 g053 g004 g017 g017 g100 g098 g002 g051 g051 g001 g051 g016 g033 g096,13,15,name verb det noun part part det verb det verb noun noun part,204
o vahine ana te tangata kai a motu mai ora ora hana mo ma,g002 g018 g097 g097 g097 g002 g019 g052 g096 g019 g096 g096 g054 g018 g055 g100 g102 g102,14,18,det noun part det noun verb part noun part verb noun verb part part,205
Makemake Hotu haere,g081 g081 g081 g051 g051,3,5,name name verb,206
nga marama korero ai te ruga i,g001 g016 g056 g101 g001 g031 g098 g098 g098,7,9,det noun verb part det noun part,207
tou tangata na te raa huti,g012 g020 g096 g001 g001 g018 g053,6,7,det noun part det noun verb,208
te tangata kite ma tau tangata i tangata te,g003 g016 g055 g096 g005 g005 g016 g099 g022 g006 g006,9,11,det noun verb part det noun part noun det,209
he ika haere toruteke taki i tore vahine inu tanaa,g001 g017 g051 g071 g023 g103 g029 g016 g051 g051 g001,10,11,det noun verb num noun part noun noun verb det,210
he tangata haere tau tangata haere atu a rakau tamaiti tamaiti tamaiti tangata,g015 g019 g051 g051 g051 g008 g020 g064 g098 g011 g016 g022 g048 g020 g025,13,15,det noun verb det noun verb part det noun noun noun noun noun,211
he kura inu tahi taki i te haere vaka te mo,g002 g002 g034 g053 g053 g071 g017 g100 g001 g052 g052 g025 g014 g014 g103,11,15,det noun verb num noun part det verb noun det part,212
na ika oho tahi vahine mai e i maa,g001 g048 g051 g073 g016 g097 g005 g098 g016,9,9,det noun verb num noun part det part noun,213
tau ika i tau,g002 g025 g098 g012,4,4,det noun part det,214
te tamaiti moe mai teia manu mai te,g002 g017 g051 g096 g001 g031 g097 g006,8,8,det noun verb part det noun part det,215
te hare haere i Matua a nga,g011 g019 g060 g097 g090 g100 g004,7,7,det noun verb part name part det,216
Hotu Tuu moe te raa no i,g090 g082 g061 g003 g016 g102 g098,7,7,name name verb det noun part part,217
e mate rere tahi,g003 g019 g051 g072,4,4,det noun verb num,218
tahi te tangata haere ki ka,g071 g071 g004 g018 g018 g054 g096 g001,6,8,num det noun verb part det,219
ko rakau hoi na moana haere mai i roe vahine,g001 g018 g096 g002 g018 g051 g096 g098 g034 g018,10,10,det noun part det noun verb part part noun noun,220
Koro Matua noho ko,g081 g081 g053 g001,4,4,name name verb det,221
nga moana i he manu haere i te tamaiti titi ai,g003 g016 g096 g003 g050 g051 g101 g006 g018 g017 g053,11,11,det noun part det noun verb part det noun noun verb,222
i Ngaara haere rua,g102 g082 g082 g061 g073 g073,4,6,part name verb num,223
a vahine noho tahi tangata a na te tangata korero haere tahu i ki,g006 g018 g061 g072 g019 g096 g002 g002 g002 g017 g051 g051 g052 g096 g096 g098,14,16,det noun verb num noun part det det noun verb verb verb part part,224
mai te tamaiti rere ana te tangata kai tangata,g096 g096 g001 g001 g023 g053 g096 g005 g016 g051 g016,9,11,part det noun verb part det noun verb noun,225
tana manu noho tahi tangata,g008 g022 g051 g051 g074 g017,5,6,det noun verb num noun,226
te ihu haere tahi tamaiti i tena ika inu kura mai,g001 g016 g016 g051 g071 g071 g071 g017 g100 g008 g017 g054 g019 g099 g099 g099,11,16,det noun verb num noun part det noun verb noun part,227
to te raa,g098 g003 g046 g046,3,4,part det noun,228
te reka hele i ko tangata no tangata marama nga tangata he ki,g012 g020 g052 g099 g012 g018 g096 g016 g030 g003 g016 g004 g100,13,13,det noun verb part det noun part noun noun det noun det part,229
Hotu oho nga tangata i vahine tau,g090 g051 g010 g016 g100 g016 g016 g016 g007,7,9,name verb det noun part noun det,230
te vahine ora i Tangaroa,g007 g016 g052 g096 g081,5,5,det noun verb part name,231
he vahine moe na na tangata maunga manu na kopu maa hula te,g015 g016 g055 g055 g055 g104 g010 g018 g016 g016 g016 g014 g016 g017 g057 g057 g007,13,17,det noun verb part det noun noun noun det noun noun verb det,232
te tangata inu rima uru o na,g011 g020 g070 g072 g019 g105 g013,7,7,det noun verb num noun part det,233
nga tua haere atu,g001 g016 g061 g097,4,4,det noun verb part,234
tahi_tekau ko maa mate no o rima atu te tangi ma te,g071 g001 g001 g019 g051 g099 g099 g001 g001 g018 g099 g001 g054 g054 g097 g001,12,16,num det noun verb part det noun part det verb part det,235
no Makemake kite toru muri ei teia,g097 g082 g082 g052 g071 g016 g102 g001 g001,7,9,part name verb num noun part det,236
te tangata noho ki na tangata rakau haere tangata hana ki,g001 g029 g051 g096 g096 g003 g016 g016 g052 g018 g052 g096,11,12,det noun verb part det noun noun verb noun verb part,237
he ua mate he tangata haere ki a,g004 g025 g025 g060 g011 g016 g058 g096 g001,8,9,det noun verb det noun verb part det,238
teia manu atu he vahine ala atu no matau i kai he na tuku,g001 g020 g099 g003 g003 g003 g022 g052 g096 g099 g023 g101 g063 g005 g001 g001 g051,14,17,det noun part det noun verb part part noun part verb det det verb,239
mai Hotu haere toru ana i te vai ai i i ra noho he,g096 g081 g067 g071 g022 g096 g001 g040 g055 g101 g097 g096 g051 g012,14,14,part name verb num noun part det noun verb part part part verb det,240
Hotu kai te tangata,g082 g051 g051 g010 g019,4,5,name verb det noun,241
te marama haere mai Hotu i noho,g011 g016 g060 g101 g092 g101 g070,7,7,det noun verb part name part verb,242
mai aku tua tangi atu ka vai tau o ora tau i,g099 g001 g046 g046 g056 g100 g001 g017 g017 g017 g002 g002 g063 g001 g096 g096,12,16,part det noun verb part det noun det det verb det part,243
te tangata kai,g013 g021 g051,3,3,det noun verb,244
aku maa haere to,g014 g017 g061 g096,4,4,det noun verb part,245
te ika haere ki,g004 g025 g061 g100 g100,4,5,det noun verb part,246
tau vahine hana ki o tangata mai tangata i ora nue kai i,g001 g016 g056 g099 g001 g018 g096 g016 g099 g031 g031 g056 g052 g096,13,14,det noun verb part det noun part noun part noun verb verb part,247
nga uru mate te rakau haere i aku tangata ai i,g003 g044 g044 g054 g054 g001 g017 g051 g101 g003 g018 g102 g098,11,13,det noun verb det noun verb part det noun part part,248
te tangata haere na a maa vai tangata e,g003 g016 g055 g098 g006 g006 g006 g018 g016 g016 g022 g006,9,12,det noun verb part det noun noun noun det,249
te maa tangi ha tamaiti i kai vahine topa rakau tau i topa ki,g002 g031 g056 g071 g034 g096 g096 g096 g060 g044 g044 g044 g052 g018 g056 g099 g053 g053 g098,14,19,det noun verb num noun part verb noun verb noun verb part verb part,250
Hotu Hotu haere te moana hoi no atu na inu ika te,g090 g090 g089 g089 g068 g010 g010 g034 g104 g096 g099 g096 g052 g052 g022 g001,12,16,name name verb det noun part part part part verb noun det,251
Matua noho tau,g081 g081 g051 g008 g008,3,5,name verb det,252
tau tangata korero i tau manu i noho raa vahine tangata,g001 g029 g060 g098 g003 g022 g101 g101 g101 g061 g017 g017 g016 g020,11,14,det noun verb part det noun part verb noun noun noun,253
atu Hotu haere tahi tamaiti ma,g097 g087 g060 g079 g019 g101,6,6,part name verb num noun part,254
e vahine noho a te tangata i kai te noho moe taua i,g008 g016 g052 g096 g003 g018 g098 g051 g011 g051 g051 g001 g096,13,13,det noun verb part det noun part verb det verb verb det part,255
kou tangata haere atu te tamaiti korero haere haere korero teia o taa teia,g011 g016 g067 g067 g096 g014 g016 g055 g051 g051 g051 g001 g096 g103 g006,14,15,det noun verb part det noun verb verb verb verb det part part det,256
he vahine inu ki tau vahine ki ki motu haere vahine i,g014 g018 g051 g104 g002 g017 g017 g096 g096 g096 g019 g060 g023 g096,12,14,det noun verb part det noun part part noun verb noun part,257
e matangi i nga mahina huri ei i raa i i mai tau he,g001 g044 g044 g098 g003 g019 g053 g053 g100 g100 g016 g101 g097 g096 g001 g012,14,16,det noun part det noun verb part part noun part part part det det,258
aku vahine inu atu tau,g004 g016 g056 g096 g096 g001,5,6,det noun verb part det,259
nga tangata ai atu te tangata uta,g001 g020 g061 g096 g096 g001 g016 g034,7,8,det noun verb part det noun noun,260
tau tamaiti ora i te tangata haere noho hula mai taua teia noho mai,g001 g016 g058 g098 g014 g035 g068 g053 g053 g099 g001 g014 g051 g101,14,14,det noun verb part det noun verb verb verb part det det verb part,261
Matua haere te tangata i rakau ma vahine vahine ki,g095 g055 g003 g028 g096 g096 g026 g098 g016 g042 g096,10,11,name verb det noun part noun part noun noun part,262
Tupa kai he tangata atu tamaiti rakau atu haere nga ki inu haere vahine,g081 g051 g002 g002 g027 g027 g102 g102 g016 g026 g026 g096 g051 g007 g105 g058 g053 g023,14,18,name verb det noun part noun noun part verb det part verb verb noun,263
te tangata noho i he vahine,g002 g002 g020 g052 g101 g001 g044 g044,6,8,det noun verb part det noun,264
Pua Ngaara ora kou maa i atu tuku i ava ki,g081 g090 g051 g006 g042 g100 g096 g051 g098 g020 g096 g096,11,12,name name verb det noun part part verb part noun part,265
atu te tangata hana i te tamaiti taua ma haere ma mo manu he,g096 g001 g001 g016 g058 g100 g001 g001 g019 g009 g099 g099 g062 g098 g103 g024 g012,14,17,part det noun verb part det noun det part verb part part noun det,266
he vahine inu ki te manava ki a he haere,g001 g017 g052 g098 g004 g016 g096 g001 g001 g002 g068,10,11,det noun verb part det noun part det det verb,267
rua nga ika noho i tana vahine mai te,g076 g002 g016 g066 g104 g001 g018 g018 g096 g006,9,10,num det noun verb part det noun part det,268
a rakau hahau ki tau ruga he haere ki ai haere tangata hau,g003 g036 g060 g099 g099 g010 g033 g001 g060 g096 g056 g056 g052 g052 g027 g016,13,16,det noun verb part det noun det verb part verb verb noun noun,269
te tangata noho ki te,g007 g019 g051 g102 g004,5,5,det noun verb part det,270
te tangata noho i,g004 g018 g053 g053 g096 g096,4,6,det noun verb part,271
no te tangata,g096 g003 g017,3,3,part det noun,272
ki tena rau ala hoi nga vahine i,g096 g001 g001 g024 g051 g101 g010 g016 g098,8,9,part det noun verb part det noun part,273
tou raa ora i Matua mo o noho puku hoi tamaiti atu vai,g006 g006 g045 g067 g099 g085 g101 g004 g051 g028 g096 g048 g097 g017 g017,13,15,det noun verb part name part det verb noun part noun part noun,274
tana manu kai no te tangata mai tana i haere na a raa moe,g015 g020 g051 g096 g096 g014 g035 g098 g014 g098 g062 g101 g001 g017 g053,14,15,det noun verb part det noun part det part verb part det noun verb,275
Tuu noho te hue,g082 g052 g010 g021,4,4,name verb det noun,276
te reka haere pe te vai o uri i na huti o,g002 g026 g068 g098 g098 g003 g017 g096 g018 g098 g002 g051 g002,12,13,det noun verb part det noun part noun part det verb det,277
te marama tangi i na ika ma aue haere ona he o kume haere,g002 g018 g018 g056 g098 g004 g016 g016 g096 g051 g051 g013 g003 g096 g053 g051,14,16,det noun verb part det noun part verb verb det det part verb verb,278
nga tai haere mai,g001 g019 g061 g096,4,4,det noun verb part,279
te vai hele rua vahine ma vahine,g011 g017 g057 g073 g023 g096 g028,7,7,det noun verb num noun part noun,280
o tangata haere,g001 g021 g051 g051,3,4,det noun verb,281
te ika noho rimateke,g004 g004 g025 g053 g073,4,5,det noun verb num,282
te tangata makemake tahi tangata mai mai i mate vahine ika haere,g002 g018 g052 g077 g040 g100 g096 g096 g065 g017 g022 g052,12,12,det noun verb num noun part part part verb noun noun verb,283
taua ua haere pe te tangata mou tangata ta moana i,g002 g022 g051 g051 g099 g001 g016 g016 g002 g002 g030 g096 g016 g098,11,14,det noun verb part det noun det noun part noun part,284
nga vai moe tahi ika i hahau atu vahine,g001 g042 g052 g073 g021 g096 g065 g096 g096 g018,9,10,det noun verb num noun part verb part noun,285
i te tangata inu,g102 g102 g001 g018 g018 g018 g051,4,7,part det noun verb,286
te marama huri a teia tamaiti tau manu tou maa tuku tamaiti te i,g002 g018 g053 g096 g096 g001 g016 g012 g012 g027 g002 g041 g056 g034 g001 g001 g098,14,17,det noun verb part det noun det noun det noun verb noun det part,287
te tangata tae i te tangata tamaiti te mai i,g001 g040 g055 g101 g004 g043 g043 g039 g001 g097 g097,10,11,det noun verb part det noun noun det part part,288
te vahine haere i nga mate,g002 g019 g019 g060 g101 g002 g016,6,7,det noun verb part det noun,289
he matangi haere ma Hotu ia na noho tangata tamaiti matangi haere haere ki,g002 g044 g067 g097 g081 g096 g002 g053 g017 g016 g016 g051 g051 g053 g053 g098,14,16,det noun verb part name part det verb noun noun noun verb verb part,290
ki Koihu haere tahi tangata i he tangata haere i te a tangata,g096 g081 g081 g051 g075 g020 g020 g096 g096 g001 g016 g051 g097 g004 g007 g025,13,16,part name verb num noun part det noun verb part det det noun,291
tou maui ala i,g006 g018 g052 g096,4,4,det noun verb part,292
te ika haere ana ka,g007 g020 g053 g097 g097 g001,5,6,det noun verb part det,293
Hotu Tuu korero na marama ki ma tiki toa haere na,g090 g082 g060 g002 g017 g096 g096 g053 g096 g055 g055 g096,11,12,name name verb det noun part part verb part verb part,294
te tangata tiki te uru,g007 g019 g019 g069 g002 g025,5,6,det noun verb det noun,295
he manu i te ana ala i,g001 g024 g102 g003 g016 g051 g098,7,7,det noun part det noun verb part,296
te tangata mate ki tena tangata i i hele te,g001 g040 g040 g040 g068 g098 g001 g001 g043 g043 g099 g098 g059 g001,10,14,det noun verb part det noun part part verb det,297
Hotu haere te manu i reka roe tangata tangi,g081 g058 g003 g018 g104 g044 g021 g022 g022 g059,9,10,name verb det noun part noun noun noun verb,298
he tangata moe i teia vahine tuku ana haere,g001 g016 g016 g052 g101 g003 g020 g055 g017 g058,9,10,det noun verb part det noun verb noun verb,299
i teia tangata kai ki te raro,g101 g001 g021 g051 g102 g011 g016,7,7,part det noun verb part det noun,300
takua tangata noho i he,g001 g019 g051 g096 g001,5,5,det noun verb part det,301
na tangata haere rima_tekau tangata mai ue tana tangata te hana,g001 g029 g051 g073 g044 g097 g065 g007 g007 g018 g014 g052 g052,11,13,det noun verb num noun part verb det noun det verb,302
te ika ala i Hotu na marama ora i noho vahine korero,g002 g016 g066 g066 g098 g081 g081 g097 g031 g070 g098 g053 g023 g051,12,14,det noun verb part name part noun verb part verb noun verb,303
Hotu haere a ika o ana,g081 g063 g002 g018 g096 g096 g035 g035,6,8,name verb det noun part noun,304
Tuu Hotu inu a tangata mai atu i tangata tahu mai kai,g081 g089 g051 g051 g009 g040 g100 g097 g096 g096 g025 g060 g060 g105 g054,12,15,name name verb det noun part part part noun verb part verb,305
teia tangata mate ra Rongo atu matangi i nue kai na rakau,g002 g018 g052 g096 g083 g102 g023 g023 g096 g051 g070 g001 g017,12,13,det noun verb part name part noun part verb verb det noun,306
Hotu haere te ika,g082 g053 g010 g020,4,4,name verb det noun,307
rua_tekau he vahine haere ki,g075 g003 g021 g059 g059 g096,5,6,num det noun verb part,308
te vahine haere ki he tangata tamaiti moe ruga noho tangata mo tana,g012 g016 g051 g099 g001 g018 g018 g017 g051 g033 g033 g051 g016 g097 g001 g001,13,16,det noun verb part det noun noun verb noun verb noun part det,309
nga tangata moe,g001 g001 g021 g021 g064,3,5,det noun verb,310
Hotu noho he tamaiti ma te ora i ora vahine tangata o mai i,g081 g051 g002 g016 g097 g001 g056 g056 g100 g061 g061 g061 g016 g016 g001 g101 g098,14,17,name verb det noun part det verb part verb noun noun det part part,311
i te tangata ora ta,g100 g003 g016 g053 g105,5,5,part det noun verb part,312
Hotu inu tau vahine o ma vahine haere tau tana ei,g090 g051 g051 g005 g036 g096 g102 g102 g016 g052 g052 g005 g004 g096,11,14,name verb det noun part part noun verb det det part,313
tou uta noho e vai tangi i te tangata i,g004 g018 g068 g003 g018 g018 g056 g099 g001 g040 g097,10,11,det noun verb det noun verb part det noun part,314
ki te moka noho hoi he,g096 g004 g017 g051 g096 g001,6,6,part det noun verb part det,315
he manu inu i na hua i noho marama tangata vahine,g002 g017 g053 g098 g003 g017 g101 g061 g016 g016 g017 g016 g016,11,13,det noun verb part det noun part verb noun noun noun,316
te tangata hana ai te tangata no,g011 g020 g054 g101 g001 g016 g096,7,7,det noun verb part det noun part,317
hoki Matua inu toru,g096 g081 g054 g054 g071 g071,4,6,part name verb num,318
te tangata i na tangata haere i haere mo rakau noho,g001 g029 g096 g002 g044 g051 g101 g052 g096 g024 g060 g060,11,12,det noun part det noun verb part verb part noun verb,319
Hotu haere he ika i a atu reka te,g081 g081 g058 g006 g016 g016 g104 g096 g102 g102 g102 g027 g006,9,13,name verb det noun part part part noun det,320
na kore hula ma tau rakau ma noho ala tangata i,g001 g025 g052 g096 g003 g003 g017 g017 g096 g061 g061 g066 g017 g098,11,14,det noun verb part det noun part verb verb noun part,321
ki e vahine haere i te tangata ua,g096 g001 g016 g051 g096 g008 g031 g017,8,8,part det noun verb part det noun noun,322
te ruga noho na tanaa uri,g002 g016 g052 g096 g012 g027,6,6,det noun verb part det noun,323
