doc_id,line_id,position,token,features,description,source
M-161A,157,4,P123,"[0, 1, 0, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-162A,158,1,P324,"[0, 1, 0, 0, 1, 1, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-162A,158,2,P332,"[0, 1, 0, 2, 0, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-162A,158,3,P349,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-162A,158,4,P230,"[0, 1, 0, 1, 0, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-162A,158,5,P234,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-162A,158,6,P123,"[0, 1, 0, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-163A,159,1,P217,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-163A,159,2,P050,"[0, 1, 20]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-163A,159,3,P092,"[0, 1, 0, 6]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-163A,159,4,P120,"[0, 1, 0, 2, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-163A,159,5,P378,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-164A,160,1,P324,"[0, 1, 0, 1, 0, 0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-164A,160,2,P031,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-164A,160,3,P204,"[0, 1, 0, 0, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-164A,160,4,P122,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-164A,160,5,P385,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,1,P324,"[0, 1, 0, 1, 0, 1, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,2,P332,"[10, 1, 10, 2, 0, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,3,P121,"[0, 1, 0, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,4,P325,"[0, 1, 0, 1, 1, 1, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,5,P086,"[0, 1, 0, 3, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,6,P122,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,7,P385,"[0, 2, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,8,P324,"[0, 2, 0, 1, 0, 0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-165A,161,9,P076,"[0, 2, 0, 0, 1, 2]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-166A,162,1,P086,"[0, 1, 0, 3, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-166A,162,2,P349,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-166A,162,3,P062,"[0, 1, 0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-166A,162,4,P364,"[10, 1, 50, 3, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-166A,162,5,P122,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-166A,162,6,P385,"[0, 1, 0, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-167A,163,1,P324,"[50, 1, 80, 1, 0, 0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-167A,163,2,P000,"[0, 1, 0, 60]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-167A,163,3,P385,"[30, 1, 30, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-169A,164,1,P324,"[0, 1, 0, 0, 0, 0, 1, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-169A,164,2,P289,"[0, 1, 0, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-169A,164,3,P127,"[10, 1, 20, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-169A,164,4,P000,"[0, 1, 0, 20]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-169A,164,5,P145,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-170A,165,1,P324,"[0, 1, 0, 1, 0, 0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-170A,165,2,P175,"[30, 1, 10]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-170A,165,3,P086,"[0, 1, 0, 2, 3, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-170A,165,4,P204,"[0, 1, 0, 0, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-170A,165,5,P114,"[0, 1, 20, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-170A,165,6,P145,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-170A,165,7,P325,"[10, 1, 20, 0, 1, 1, 1, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-170A,165,8,P385,"[30, 1, 20, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-171A,166,1,P086,"[0, 1, 0, 2, 3, 2, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-171A,166,2,P204,"[0, 1, 0, 0, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-171A,166,3,P324,"[0, 1, 0, 1, 0, 1, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-171A,166,4,P175,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-171A,166,5,P058,"[20, 1, 20, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-171A,166,6,P364,"[0, 1, 0, 2, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-171A,166,7,P120,"[0, 1, 0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-171A,166,8,P256,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-172A,167,1,P086,"[0, 1, 0, 2, 3, 2, 1]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-172A,167,2,P128,"[0, 1, 0, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-172A,167,3,P121,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-172A,167,4,P050,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-172A,167,5,P117,"[0, 1, 0, 2]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-172A,167,6,P355,"[0, 1, 0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-173A,168,1,P324,"[0, 1, 0, 1, 0, 1, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-173A,168,2,P110,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-173A,168,3,P160,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-173A,168,4,P303,"[0, 1, 0, 2, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-173A,168,5,P364,"[0, 1, 0, 3, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-174A,169,1,P324,"[20, 1, 20, 1, 0, 0, 2, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-174A,169,2,P175,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-174A,169,3,P050,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-174A,169,4,P145,"[0, 1, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-174A,169,5,P122,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-174A,169,6,P378,"[0, 1, 0, 0]",unicorn IV seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-175A,170,1,P000,"[0, 1, 0, 70]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-175A,170,2,P122,"[50, 1, 80, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-175A,170,3,P385,"[0, 1, 0, 1]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-176A,171,1,P000,"[0, 1, 0, 40]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-176A,171,2,P255,"[0, 1, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-177A,172,1,P086,"[0, 1, 0, 3, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-177A,172,2,P123,"[0, 1, 0, 2]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-177A,172,3,P122,"[0, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-177A,172,4,P385,"[0, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-178A,173,1,P086,"[0, 1, 0, 3, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-178A,173,2,P126,"[0, 1, 0, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-179A,174,1,P086,"[0, 1, 0, 3, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-179A,174,2,P123,"[0, 1, 0, 2]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-180A,175,1,P324,"[110, 1, 0, 2, 0, 0, 1, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-180A,175,2,P265,"[0, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-181A,176,1,P217,"[0, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-181A,176,2,P193,"[0, 1, 0, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-181A,176,3,P122,"[0, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-181A,176,4,P205,"[0, 1, 0, 2, 4, 1, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-181A,176,5,P207,"[0, 1, 0, 0, 1]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-182A,177,1,P324,"[0, 1, 0, 1, 0, 0, 1, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-182A,177,2,P095,"[0, 1, 0, 5]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-183A,178,1,P217,"[0, 1, 0, 1]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-183A,178,2,P058,"[0, 1, 0, 1]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-183A,178,3,P120,"[0, 1, 0, 2, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-183A,178,4,P205,"[0, 1, 0, 3, 4, 1, 1, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-184A,179,1,P013,"[0, 1, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-184A,179,2,P324,"[0, 1, 0, 1, 0, 0, 1, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-184A,179,3,P010,"[0, 1, 0, 0, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
M-184A,179,4,P359,"[0, 1, 0]",unicorn V seal,indus_valley_corpus_parpola_cisi_mayig_2025
