tablet_id,line_id,position,glyph,category,boustrophedon_dir
T0023,5,6,g098,rare,ltr
T0023,6,1,g096,part,rtl
T0023,6,2,g053,verb,rtl
T0023,6,3,g017,noun,rtl
T0023,6,4,g003,det,rtl
T0023,6,5,g003,det,rtl
T0023,7,1,g009,det,ltr
T0023,7,2,g016,noun,ltr
T0023,7,3,g017,noun,ltr
T0023,7,4,g098,part,ltr
T0023,8,1,g104,part,rtl
T0023,8,2,g019,noun,rtl
T0023,8,3,g042,noun,rtl
T0023,8,4,g042,noun,rtl
T0023,8,5,g001,det,rtl
T0023,9,1,g002,det,ltr
T0023,9,2,g019,noun,ltr
T0023,9,3,g061,verb,ltr
T0023,10,1,g107,rare,rtl
T0023,10,2,g107,rare,rtl
T0023,10,3,g098,part,rtl
T0023,10,4,g051,verb,rtl
T0023,10,5,g020,noun,rtl
T0023,10,6,g002,det,rtl
T0023,11,1,g002,det,ltr
T0023,11,2,g095,name,ltr
T0023,11,3,g095,name,ltr
T0023,11,4,g095,name,ltr
T0023,11,5,g017,verb,ltr
T0023,11,6,g017,verb,ltr
T0023,11,7,g017,verb,ltr
T0024,1,1,g019,noun,ltr
T0024,1,2,g016,noun,ltr
T0024,1,3,g102,part,ltr
T0024,2,1,g053,verb,rtl
T0024,2,2,g020,noun,rtl
T0024,2,3,g009,det,rtl
T0024,3,1,g001,det,ltr
T0024,3,2,g016,noun,ltr
T0024,3,3,g052,verb,ltr
T0024,3,4,g017,noun,ltr
T0024,3,5,g102,part,ltr
T0024,4,1,g053,verb,rtl
T0024,4,2,g016,noun,rtl
T0024,4,3,g001,det,rtl
T0024,5,1,g016,noun,ltr
T0024,5,2,g020,noun,ltr
T0024,5,3,g099,part,ltr
T0024,6,1,g032,noun,rtl
T0024,6,2,g097,part,rtl
T0024,6,3,g084,name,rtl
T0024,6,4,g083,name,rtl
T0024,7,1,g082,name,ltr
T0024,7,2,g067,verb,ltr
T0024,7,3,g018,noun,ltr
T0024,7,4,g072,num,ltr
T0024,7,5,g097,part,ltr
T0024,8,1,g099,noun,rtl
T0024,8,2,g024,verb,rtl
T0024,8,3,g058,noun,rtl
T0024,8,4,g047,part,rtl
T0024,8,5,g104,name,rtl
T0024,8,6,g081,name,rtl
T0024,8,7,g081,name,rtl
T0025,1,1,g043,noun,ltr
T0025,1,2,g029,noun,ltr
T0025,1,3,g096,part,ltr
T0025,2,1,g103,part,rtl
T0025,2,2,g019,noun,rtl
T0025,2,3,g016,noun,rtl
T0025,2,4,g002,det,rtl
T0025,2,5,g002,det,rtl
T0025,3,1,g083,name,ltr
T0025,3,2,g055,verb,ltr
T0025,3,3,g055,verb,ltr
T0025,3,4,g096,part,ltr
T0025,4,1,g102,part,rtl
T0025,4,2,g041,noun,rtl
T0025,4,3,g052,verb,rtl
T0025,4,4,g040,noun,rtl
T0025,4,5,g003,det,rtl
T0025,4,6,g003,det,rtl
T0025,5,1,g003,det,ltr
T0025,5,2,g083,name,ltr
T0025,5,3,g083,name,ltr
T0025,5,4,g057,verb,ltr
T0025,5,5,g041,noun,ltr
T0025,5,6,g078,num,ltr
T0025,6,1,g096,part,rtl
T0025,6,2,g077,num,rtl
T0025,6,3,g039,noun,rtl
T0025,6,4,g067,verb,rtl
T0025,6,5,g092,name,rtl
T0025,6,6,g092,name,rtl
T0025,7,1,g092,name,ltr
T0025,7,2,g061,verb,ltr
T0025,7,3,g018,noun,ltr
T0025,7,4,g018,noun,ltr
T0025,7,5,g071,num,ltr
T0025,7,6,g096,part,ltr
T0025,8,1,g061,rare,rtl
T0025,8,2,g061,verb,rtl
T0025,8,3,g016,noun,rtl
T0025,8,4,g006,det,rtl
T0025,9,1,g081,name,ltr
T0025,9,2,g051,verb,ltr
T0025,9,3,g096,part,ltr
T0026,1,1,g107,rare,ltr
T0026,1,2,g107,rare,ltr
T0026,1,3,g006,det,ltr
T0026,1,4,g016,noun,ltr
T0026,1,5,g022,noun,ltr
T0026,1,6,g099,part,ltr
T0026,2,1,g096,part,rtl
T0026,2,2,g066,verb,rtl
T0026,2,3,g084,name,rtl
T0026,3,1,g002,det,ltr
T0026,3,2,g085,name,ltr
T0026,3,3,g064,verb,ltr
T0026,3,4,g026,noun,ltr
T0026,3,5,g100,part,ltr
T0026,3,6,g100,part,ltr
T0026,3,7,g030,noun,ltr
T0026,3,8,g058,verb,ltr
T0026,3,9,g099,part,ltr
T0026,3,10,g073,num,ltr
T0026,4,1,g072,num,rtl
T0026,4,2,g024,noun,rtl
T0026,4,3,g056,verb,rtl
T0026,4,4,g056,verb,rtl
T0026,4,5,g082,name,rtl
T0026,4,6,g082,name,rtl
T0026,4,7,g009,det,rtl
T0026,5,1,g005,det,ltr
T0026,5,2,g005,det,ltr
T0026,5,3,g005,det,ltr
T0026,5,4,g051,noun,ltr
T0026,6,1,g102,part,rtl
T0026,6,2,g016,noun,rtl
T0026,6,3,g016,noun,rtl
T0026,6,4,g053,verb,rtl
T0026,6,5,g053,verb,rtl
T0026,6,6,g024,noun,rtl
T0026,6,7,g002,det,rtl
T0026,7,1,g093,name,ltr
T0026,7,2,g052,verb,ltr
T0026,7,3,g102,part,ltr
T0026,7,4,g102,rare,ltr
T0026,8,1,g096,part,rtl
T0026,8,2,g017,noun,rtl
T0026,8,3,g070,verb,rtl
T0026,8,4,g016,noun,rtl
T0026,8,5,g102,part,rtl
T0026,8,6,g081,name,rtl
T0026,8,7,g090,name,rtl
T0027,1,1,g002,det,ltr
T0027,1,2,g016,noun,ltr
T0027,1,3,g041,noun,ltr
T0027,1,4,g099,part,ltr
T0027,2,1,g106,rare,rtl
T0027,2,2,g099,part,rtl
T0027,2,3,g099,part,rtl
T0027,2,4,g020,noun,rtl
T0027,2,5,g051,verb,rtl
T0027,2,6,g016,noun,rtl
T0027,2,7,g001,det,rtl
T0027,3,1,g011,det,ltr
T0027,3,2,g020,noun,ltr
T0027,3,3,g020,noun,ltr
T0027,3,4,g100,noun,ltr
T0027,4,1,g054,verb,rtl
T0027,4,2,g054,verb,rtl
T0027,4,3,g054,verb,rtl
T0027,4,4,g020,noun,rtl
T0027,4,5,g001,det,rtl
T0027,5,1,g073,num,ltr
T0027,5,2,g017,noun,ltr
T0027,5,3,g017,noun,ltr
T0027,5,4,g097,part,ltr
T0027,5,5,g023,noun,ltr
T0027,6,1,g016,noun,rtl
T0027,6,2,g097,part,rtl
T0027,6,3,g081,name,rtl
T0027,6,4,g089,name,rtl
T0028,1,1,g011,det,ltr
T0028,1,2,g011,det,ltr
T0028,1,3,g032,noun,ltr
T0028,1,4,g051,verb,ltr
T0028,2,1,g058,verb,rtl
T0028,2,2,g016,noun,rtl
T0028,2,3,g010,det,rtl
T0028,3,1,g079,num,ltr
T0028,3,2,g016,noun,ltr
T0028,3,3,g104,part,ltr
T0028,3,4,g044,noun,ltr
T0028,4,1,g017,noun,rtl
T0028,4,2,g100,part,rtl
T0028,4,3,g083,name,rtl
T0028,4,4,g091,name,rtl
T0028,5,1,g014,det,ltr
T0028,5,2,g082,name,ltr
T0028,5,3,g060,verb,ltr
T0028,5,4,g060,verb,ltr
T0028,5,5,g038,noun,ltr
T0028,5,6,g071,num,ltr
T0028,6,1,g052,verb,rtl
T0028,6,2,g016,noun,rtl
T0028,6,3,g002,det,rtl
T0028,7,1,g081,name,ltr
T0028,7,2,g060,verb,ltr
T0028,7,3,g060,verb,ltr
T0028,7,4,g104,part,ltr
T0028,8,1,g019,part,rtl
T0028,8,2,g082,name,rtl
T0028,8,3,g082,name,rtl
T0028,8,4,g082,name,rtl
T0028,8,5,g085,name,rtl
T0028,8,6,g085,name,rtl
T0029,1,1,g018,noun,ltr
T0029,1,2,g018,noun,ltr
T0029,1,3,g018,noun,ltr
T0029,1,4,g096,noun,ltr
T0029,2,1,g097,verb,rtl
T0029,2,2,g097,verb,rtl
T0029,2,3,g054,noun,rtl
T0029,2,4,g004,det,rtl
T0029,2,5,g004,det,rtl
T0029,2,6,g004,det,rtl
T0029,3,1,g096,part,ltr
T0029,3,2,g047,noun,ltr
T0029,3,3,g051,verb,ltr
T0029,3,4,g051,verb,ltr
T0029,3,5,g029,noun,ltr
T0029,3,6,g029,rare,ltr
T0030,1,1,g004,det,ltr
T0030,1,2,g016,noun,ltr
T0030,1,3,g017,noun,ltr
T0030,1,4,g107,rare,ltr
T0030,1,5,g100,part,ltr
T0030,1,6,g100,rare,ltr
T0030,2,1,g076,num,rtl
T0030,2,2,g096,part,rtl
T0030,2,3,g056,verb,rtl
T0030,2,4,g021,noun,rtl
T0030,2,5,g097,part,rtl
T0030,2,6,g017,noun,rtl
T0030,2,7,g052,verb,rtl
T0030,2,8,g081,name,rtl
T0030,2,9,g004,det,rtl
T0030,3,1,g012,det,ltr
T0030,3,2,g012,det,ltr
T0030,3,3,g023,noun,ltr
T0030,3,4,g017,noun,ltr
T0030,3,5,g017,noun,ltr
T0030,3,6,g017,noun,ltr
T0030,4,1,g040,noun,rtl
T0030,4,2,g101,part,rtl
T0030,4,3,g088,name,rtl
T0030,4,4,g081,name,rtl
T0030,5,1,g002,det,ltr
T0030,5,2,g002,det,ltr
T0030,5,3,g025,noun,ltr
T0030,5,4,g059,verb,ltr
T0031,1,1,g088,name,ltr
T0031,1,2,g088,name,ltr
T0031,1,3,g088,name,ltr
T0031,1,4,g027,verb,ltr
T0031,1,5,g079,noun,ltr
T0031,1,6,g097,num,ltr
T0031,2,1,g106,rare,rtl
T0031,2,2,g099,part,rtl
T0031,2,3,g056,verb,rtl
T0031,2,4,g018,noun,rtl
T0031,2,5,g018,noun,rtl
T0031,2,6,g012,det,rtl
T0031,3,1,g002,det,ltr
T0031,3,2,g002,det,ltr
T0031,3,3,g082,name,ltr
T0031,3,4,g082,name,ltr
T0031,3,5,g051,verb,ltr
T0031,3,6,g042,noun,ltr
T0031,3,7,g072,num,ltr
T0031,4,1,g077,rare,rtl
T0031,4,2,g077,num,rtl
T0031,4,3,g027,noun,rtl
T0031,4,4,g107,rare,rtl
T0031,4,5,g054,verb,rtl
T0031,4,6,g083,name,rtl
T0031,4,7,g001,det,rtl
T0031,4,8,g001,det,rtl
T0032,1,1,g081,name,ltr
T0032,1,2,g081,name,ltr
T0032,1,3,g096,name,ltr
T0032,1,4,g016,part,ltr
T0032,2,1,g097,verb,rtl
T0032,2,2,g083,name,rtl
T0032,2,3,g083,name,rtl
T0032,2,4,g083,name,rtl
T0032,3,1,g002,det,ltr
T0032,3,2,g033,noun,ltr
T0032,3,3,g052,verb,ltr
T0032,3,4,g018,noun,ltr
T0032,3,5,g101,part,ltr
T0032,3,6,g101,part,ltr
T0032,3,7,g073,num,ltr
T0032,4,1,g027,noun,rtl
T0032,4,2,g104,part,rtl
T0032,4,3,g021,noun,rtl
T0032,4,4,g074,num,rtl
T0032,5,1,g095,name,ltr
T0032,5,2,g081,name,ltr
T0032,5,3,g100,part,ltr
T0032,5,4,g016,noun,ltr
T0032,6,1,g096,part,rtl
T0032,6,2,g016,noun,rtl
T0032,6,3,g055,verb,rtl
T0032,6,4,g028,noun,rtl
T0032,6,5,g009,det,rtl
T0032,6,6,g009,det,rtl
T0032,7,1,g003,det,ltr
T0032,7,2,g003,det,ltr
T0032,7,3,g003,det,ltr
T0032,7,4,g062,noun,ltr
T0032,8,1,g103,rare,rtl
T0032,8,2,g103,part,rtl
T0032,8,3,g054,verb,rtl
T0032,8,4,g088,name,rtl
T0032,9,1,g003,det,ltr
T0032,9,2,g022,noun,ltr
T0032,9,3,g055,verb,ltr
T0032,9,4,g055,rare,ltr
T0033,1,1,g003,det,ltr
T0033,1,2,g019,noun,ltr
T0033,1,3,g020,noun,ltr
T0033,1,4,g098,part,ltr
T0033,2,1,g044,noun,rtl
T0033,2,2,g097,part,rtl
T0033,2,3,g016,noun,rtl
T0033,2,4,g016,noun,rtl
T0033,2,5,g071,num,rtl
T0033,3,1,g082,name,ltr
T0033,3,2,g082,name,ltr
T0033,3,3,g097,name,ltr
T0033,3,4,g097,name,ltr
T0033,3,5,g023,part,ltr
T0033,4,1,g069,verb,rtl
T0033,4,2,g016,noun,rtl
T0033,4,3,g016,noun,rtl
T0033,4,4,g005,det,rtl
T0033,4,5,g005,det,rtl
T0034,1,1,g002,det,ltr
T0034,1,2,g016,noun,ltr
T0034,1,3,g022,noun,ltr
T0034,1,4,g022,noun,ltr
T0034,1,5,g022,noun,ltr
T0034,1,6,g115,part,ltr
T0034,2,1,g100,part,rtl
T0034,2,2,g020,noun,rtl
T0034,2,3,g020,noun,rtl
T0034,2,4,g028,noun,rtl
T0034,2,5,g028,noun,rtl
T0034,2,6,g005,det,rtl
T0034,3,1,g094,name,ltr
T0034,3,2,g052,verb,ltr
T0034,3,3,g052,verb,ltr
T0034,3,4,g017,noun,ltr
T0034,3,5,g072,num,ltr
T0034,3,6,g096,part,ltr
T0034,4,1,g051,verb,rtl
T0034,4,2,g017,noun,rtl
T0034,4,3,g017,noun,rtl
T0034,4,4,g005,det,rtl
T0034,5,1,g003,det,ltr
T0034,5,2,g018,noun,ltr
T0034,5,3,g053,verb,ltr
T0034,5,4,g053,rare,ltr
T0034,6,1,g021,part,rtl
T0034,6,2,g101,name,rtl
T0034,6,3,g101,name,rtl
T0034,6,4,g081,name,rtl
T0034,6,5,g081,name,rtl
T0034,7,1,g004,det,ltr
T0034,7,2,g018,noun,ltr
T0034,7,3,g018,noun,ltr
T0034,7,4,g053,verb,ltr
T0034,8,1,g096,noun,rtl
T0034,8,2,g016,noun,rtl
T0034,8,3,g016,noun,rtl
T0034,9,1,g083,name,ltr
T0034,9,2,g054,verb,ltr
T0034,9,3,g016,noun,ltr
T0034,9,4,g072,num,ltr
T0034,9,5,g105,part,ltr
T0034,10,1,g102,part,rtl
T0034,10,2,g107,rare,rtl
T0034,10,3,g051,verb,rtl
T0034,10,4,g084,name,rtl
T0035,1,1,g086,name,ltr
T0035,1,2,g085,name,ltr
T0035,1,3,g102,part,ltr
T0035,1,4,g021,noun,ltr
T0035,2,1,g051,verb,rtl
T0035,2,2,g020,noun,rtl
T0035,2,3,g003,det,rtl
T0035,3,1,g103,part,ltr
T0035,3,2,g103,part,ltr
T0035,3,3,g029,noun,ltr
T0035,3,4,g051,verb,ltr
T0035,3,5,g026,noun,ltr
T0035,4,1,g072,num,rtl
T0035,4,2,g031,noun,rtl
T0035,4,3,g031,noun,rtl
T0035,4,4,g051,verb,rtl
T0035,4,5,g081,name,rtl
T0035,4,6,g001,det,rtl
T0035,5,1,g017,noun,ltr
T0035,5,2,g026,noun,ltr
T0035,5,3,g099,part,ltr
T0035,6,1,g076,num,rtl
T0035,6,2,g099,part,rtl
T0035,6,3,g021,noun,rtl
T0035,6,4,g068,verb,rtl
T0035,6,5,g016,noun,rtl
T0035,6,6,g009,det,rtl
T0036,1,1,g003,det,ltr
T0036,1,2,g003,det,ltr
T0036,1,3,g003,det,ltr
T0036,1,4,g052,noun,ltr
T0036,1,5,g052,noun,ltr
T0036,2,1,g102,noun,rtl
T0036,2,2,g018,noun,rtl
T0036,2,3,g018,noun,rtl
T0036,2,4,g018,noun,rtl
T0036,3,1,g085,name,ltr
T0036,3,2,g081,name,ltr
T0036,3,3,g098,part,ltr
T0036,3,4,g016,noun,ltr
T0036,4,1,g106,num,rtl
T0036,4,2,g074,part,rtl
T0036,4,3,g074,part,rtl
T0036,4,4,g098,noun,rtl
T0036,4,5,g023,noun,rtl
T0036,4,6,g023,noun,rtl
T0036,4,7,g023,noun,rtl
T0036,4,8,g051,verb,rtl
T0036,4,9,g082,name,rtl
T0036,4,10,g001,det,rtl
T0036,5,1,g082,name,ltr
T0036,5,2,g082,name,ltr
T0036,5,3,g051,verb,ltr
T0036,5,4,g096,part,ltr
T0036,6,1,g106,rare,rtl
T0036,6,2,g106,rare,rtl
T0036,6,3,g099,part,rtl
T0036,6,4,g055,verb,rtl
T0036,6,5,g034,noun,rtl
T0036,6,6,g008,det,rtl
T0036,7,1,g005,det,ltr
T0036,7,2,g033,noun,ltr
T0036,7,3,g051,verb,ltr
T0036,7,4,g096,part,ltr
T0036,8,1,g073,num,rtl
T0036,8,2,g020,noun,rtl
T0036,8,3,g054,verb,rtl
T0036,8,4,g081,name,rtl
T0036,8,5,g001,det,rtl
T0036,9,1,g100,part,ltr
T0036,9,2,g017,noun,ltr
T0036,9,3,g017,noun,ltr
T0036,9,4,g051,verb,ltr
T0036,9,5,g036,noun,ltr
T0036,10,1,g016,noun,rtl
T0036,10,2,g065,verb,rtl
T0036,10,3,g048,noun,rtl
T0036,10,4,g105,part,rtl
T0036,11,1,g087,name,ltr
T0036,11,2,g081,name,ltr
T0036,11,3,g096,part,ltr
T0036,11,4,g016,noun,ltr
T0036,11,5,g051,verb,ltr
T0036,11,6,g051,verb,ltr
T0036,11,7,g016,noun,ltr
T0036,11,8,g100,part,ltr
T0037,1,1,g001,det,ltr
T0037,1,2,g091,name,ltr
T0037,1,3,g068,verb,ltr
T0037,1,4,g016,noun,ltr
T0037,1,5,g071,num,ltr
T0037,2,1,g099,noun,rtl
T0037,2,2,g054,part,rtl
T0037,2,3,g054,part,rtl
T0037,2,4,g054,part,rtl
T0037,2,5,g016,name,rtl
T0037,2,6,g016,name,rtl
T0037,2,7,g081,name,rtl
T0037,2,8,g081,name,rtl
T0037,2,9,g081,name,rtl
T0037,2,10,g081,name,rtl
T0037,2,11,g081,name,rtl
T0037,3,1,g072,num,ltr
T0037,3,2,g030,noun,ltr
T0037,3,3,g096,part,ltr
T0037,3,4,g096,part,ltr
T0037,3,5,g017,noun,ltr
T0037,4,1,g046,noun,rtl
T0037,4,2,g096,part,rtl
T0037,4,3,g096,part,rtl
T0037,4,4,g019,noun,rtl
T0037,4,5,g072,num,rtl
T0037,5,1,g081,name,ltr
T0037,5,2,g087,name,ltr
T0037,5,3,g087,name,ltr
T0037,5,4,g087,name,ltr
T0037,5,5,g023,part,ltr
T0037,6,1,g111,rare,rtl
T0037,6,2,g111,rare,rtl
T0037,6,3,g104,part,rtl
T0037,6,4,g016,noun,rtl
T0037,6,5,g065,verb,rtl
T0037,6,6,g017,noun,rtl
T0037,6,7,g001,det,rtl
T0037,7,1,g003,det,ltr
T0037,7,2,g037,noun,ltr
T0037,7,3,g037,noun,ltr
T0037,7,4,g051,verb,ltr
T0037,7,5,g101,part,ltr
T0038,1,1,g073,num,ltr
T0038,1,2,g016,noun,ltr
T0038,1,3,g096,part,ltr
T0038,1,4,g020,noun,ltr
T0038,2,1,g100,noun,rtl
T0038,2,2,g016,noun,rtl
T0038,2,3,g016,noun,rtl
T0038,2,4,g016,noun,rtl
T0038,3,1,g002,det,ltr
T0038,3,2,g031,noun,ltr
T0038,3,3,g031,noun,ltr
T0038,3,4,g034,noun,ltr
T0038,3,5,g114,rare,ltr
T0038,3,6,g104,part,ltr
T0038,4,1,g102,rare,rtl
T0038,4,2,g102,part,rtl
T0038,4,3,g039,noun,rtl
T0038,4,4,g039,noun,rtl
T0038,4,5,g051,verb,rtl
T0038,4,6,g024,noun,rtl
T0038,4,7,g015,det,rtl
T0038,5,1,g008,det,ltr
T0038,5,2,g081,name,ltr
T0038,5,3,g054,verb,ltr
T0038,5,4,g018,noun,ltr
T0038,5,5,g079,num,ltr
T0038,6,1,g027,noun,rtl
T0038,6,2,g096,part,rtl
T0038,6,3,g016,noun,rtl
T0038,6,4,g016,noun,rtl
T0038,6,5,g071,num,rtl
T0038,6,6,g071,num,rtl
T0038,7,1,g104,part,ltr
T0038,7,2,g104,part,ltr
T0038,7,3,g016,noun,ltr
T0038,7,4,g051,verb,ltr
T0038,7,5,g016,noun,ltr
T0039,1,1,g089,name,ltr
T0039,1,2,g089,name,ltr
T0039,1,3,g089,name,ltr
T0039,1,4,g099,name,ltr
T0039,1,5,g045,part,ltr
T0039,2,1,g019,part,rtl
T0039,2,2,g098,name,rtl
T0039,2,3,g093,name,rtl
T0039,2,4,g093,name,rtl
T0039,2,5,g093,name,rtl
T0039,2,6,g112,rare,rtl
T0039,2,7,g112,rare,rtl
T0039,3,1,g008,det,ltr
T0039,3,2,g082,name,ltr
T0039,3,3,g082,name,ltr
T0039,3,4,g082,name,ltr
T0039,3,5,g022,verb,ltr
T0039,3,6,g022,verb,ltr
T0039,3,7,g073,noun,ltr
T0040,1,1,g016,noun,ltr
T0040,1,2,g032,noun,ltr
T0040,1,3,g032,noun,ltr
T0040,1,4,g101,part,ltr
T0040,2,1,g097,rare,rtl
T0040,2,2,g097,part,rtl
T0040,2,3,g052,verb,rtl
T0040,2,4,g019,noun,rtl
T0040,2,5,g006,det,rtl
T0040,3,1,g004,det,ltr
T0040,3,2,g022,noun,ltr
T0040,3,3,g022,noun,ltr
T0040,3,4,g053,verb,ltr
T0040,4,1,g105,verb,rtl
T0040,4,2,g051,noun,rtl
T0040,4,3,g004,det,rtl
T0040,4,4,g004,det,rtl
T0040,4,5,g004,det,rtl
T0040,5,1,g087,name,ltr
T0040,5,2,g052,verb,ltr
T0040,5,3,g020,noun,ltr
T0040,5,4,g020,noun,ltr
T0040,5,5,g071,num,ltr
T0040,5,6,g106,rare,ltr
T0040,5,7,g096,part,ltr
T0040,6,1,g071,num,rtl
T0040,6,2,g105,part,rtl
T0040,6,3,g051,verb,rtl
T0040,6,4,g038,noun,rtl
T0040,6,5,g101,part,rtl
T0040,6,6,g101,part,rtl
T0040,6,7,g016,noun,rtl
T0040,6,8,g055,verb,rtl
T0040,6,9,g081,name,rtl
T0040,6,10,g014,det,rtl
T0040,7,1,g005,det,ltr
T0040,7,2,g042,noun,ltr
T0040,7,3,g054,verb,ltr
T0040,7,4,g020,noun,ltr
T0040,7,5,g096,part,ltr
T0040,7,6,g096,rare,ltr
T0040,8,1,g103,part,rtl
T0040,8,2,g016,noun,rtl
T0040,8,3,g019,noun,rtl
T0040,8,4,g001,det,rtl
T0040,8,5,g001,det,rtl
T0040,9,1,g071,num,ltr
T0040,9,2,g020,noun,ltr
T0040,9,3,g103,part,ltr
T0040,9,4,g027,noun,ltr
T0040,10,1,g096,rare,rtl
T0040,10,2,g096,part,rtl
T0040,10,3,g051,verb,rtl
T0040,10,4,g017,noun,rtl
T0040,10,5,g001,det,rtl
T0041,1,1,g092,name,ltr
T0041,1,2,g092,name,ltr
T0041,1,3,g059,verb,ltr
T0041,1,4,g096,part,ltr
T0041,2,1,g080,noun,rtl
T0041,2,2,g017,verb,rtl
T0041,2,3,g066,name,rtl
T0041,2,4,g006,det,rtl
T0041,2,5,g006,det,rtl
T0041,2,6,g006,det,rtl
T0041,3,1,g083,name,ltr
T0041,3,2,g092,name,ltr
T0041,3,3,g092,name,ltr
T0041,3,4,g096,part,ltr
T0041,3,5,g025,noun,ltr
T0041,3,6,g025,rare,ltr
T0041,4,1,g097,part,rtl
T0041,4,2,g063,verb,rtl
T0041,4,3,g063,verb,rtl
T0041,4,4,g084,name,rtl
T0041,5,1,g001,det,ltr
T0041,5,2,g082,name,ltr
T0041,5,3,g057,verb,ltr
T0041,5,4,g057,verb,ltr
T0041,5,5,g045,noun,ltr
T0041,5,6,g077,num,ltr
T0041,6,1,g051,verb,rtl
T0041,6,2,g016,noun,rtl
T0041,6,3,g005,det,rtl
T0041,7,1,g001,det,ltr
T0041,7,2,g017,noun,ltr
T0041,7,3,g057,verb,ltr
T0041,7,4,g019,noun,ltr
T0041,7,5,g120,rare,ltr
T0041,7,6,g102,part,ltr
T0041,8,1,g103,part,rtl
T0041,8,2,g020,noun,rtl
T0041,8,3,g052,verb,rtl
T0041,8,4,g052,verb,rtl
T0041,8,5,g046,noun,rtl
T0041,8,6,g001,det,rtl
T0041,9,1,g081,name,ltr
T0041,9,2,g081,name,ltr
T0041,9,3,g051,verb,ltr
T0041,9,4,g016,noun,ltr
T0041,9,5,g076,num,ltr
T0041,9,6,g098,part,ltr
T0041,10,1,g016,noun,rtl
T0041,10,2,g016,noun,rtl
T0041,10,3,g016,noun,rtl
T0041,10,4,g063,verb,rtl
T0041,10,5,g063,verb,rtl
T0041,10,6,g082,name,rtl
T0041,10,7,g007,det,rtl
T0041,11,1,g081,name,ltr
T0041,11,2,g060,verb,ltr
T0041,11,3,g020,noun,ltr
T0041,11,4,g071,num,ltr
T0041,11,5,g099,part,ltr
T0041,11,6,g107,rare,ltr
T0042,1,1,g085,name,ltr
T0042,1,2,g092,name,ltr
T0042,1,3,g092,name,ltr
T0042,1,4,g106,rare,ltr
T0042,1,5,g098,part,ltr
T0042,1,6,g016,noun,ltr
T0042,1,7,g051,verb,ltr
T0042,1,8,g051,verb,ltr
T0042,1,9,g017,noun,ltr
T0042,1,10,g101,part,ltr
T0042,2,1,g096,part,rtl
T0042,2,2,g060,verb,rtl
T0042,2,3,g021,noun,rtl
T0042,2,4,g021,noun,rtl
T0042,2,5,g015,det,rtl
T0042,3,1,g071,num,ltr
T0042,3,2,g018,noun,ltr
T0042,3,3,g102,part,ltr
T0042,3,4,g028,noun,ltr
T0042,3,5,g028,rare,ltr
T0042,4,1,g065,verb,rtl
T0042,4,2,g041,noun,rtl
T0042,4,3,g006,det,rtl
T0042,4,4,g006,det,rtl
T0042,5,1,g072,num,ltr
T0042,5,2,g017,noun,ltr
T0042,5,3,g107,rare,ltr
T0042,5,4,g097,part,ltr
T0042,5,5,g021,noun,ltr
T0042,6,1,g096,part,rtl
T0042,6,2,g053,verb,rtl
T0042,6,3,g081,name,rtl
T0042,7,1,g009,det,ltr
T0042,7,2,g023,noun,ltr
T0042,7,3,g068,verb,ltr
T0042,7,4,g016,noun,ltr
T0042,7,5,g016,noun,ltr
T0042,7,6,g096,part,ltr
T0042,7,7,g075,num,ltr
T0042,8,1,g096,part,rtl
T0042,8,2,g052,verb,rtl
T0042,8,3,g019,noun,rtl
T0042,8,4,g002,det,rtl
T0042,8,5,g002,det,rtl
T0042,9,1,g107,rare,ltr
T0042,9,2,g098,part,ltr
T0042,9,3,g016,noun,ltr
T0042,9,4,g062,verb,ltr
T0042,9,5,g016,noun,ltr
T0043,1,1,g081,name,ltr
T0043,1,2,g053,verb,ltr
T0043,1,3,g097,part,ltr
T0043,2,1,g076,num,rtl
T0043,2,2,g096,part,rtl
T0043,2,3,g016,noun,rtl
T0043,2,4,g051,verb,rtl
T0043,2,5,g030,noun,rtl
T0043,2,6,g001,det,rtl
T0043,3,1,g014,det,ltr
T0043,3,2,g023,noun,ltr
T0043,3,3,g053,verb,ltr
T0043,3,4,g016,noun,ltr
T0043,3,5,g096,part,ltr
T0043,3,6,g075,num,ltr
T0043,4,1,g073,num,rtl
T0043,4,2,g119,rare,rtl
T0043,4,3,g098,part,rtl
T0043,4,4,g019,noun,rtl
T0043,4,5,g051,verb,rtl
T0043,4,6,g016,noun,rtl
T0043,4,7,g002,det,rtl
T0044,1,1,g009,det,ltr
T0044,1,2,g016,noun,ltr
T0044,1,3,g016,noun,ltr
T0044,1,4,g056,verb,ltr
T0044,2,1,g073,part,rtl
T0044,2,2,g099,noun,rtl
T0044,2,3,g022,noun,rtl
T0044,2,4,g022,noun,rtl
T0044,2,5,g022,noun,rtl
T0044,2,6,g054,verb,rtl
T0044,2,7,g087,name,rtl
T0044,2,8,g007,det,rtl
T0044,3,1,g086,name,ltr
T0044,3,2,g081,name,ltr
T0044,3,3,g097,part,ltr
T0044,3,4,g027,noun,ltr
T0044,4,1,g075,num,rtl
T0044,4,2,g101,part,rtl
T0044,4,3,g016,noun,rtl
T0044,4,4,g051,verb,rtl
T0044,4,5,g051,verb,rtl
T0044,4,6,g016,noun,rtl
T0044,4,7,g001,det,rtl
T0044,5,1,g017,noun,ltr
T0044,5,2,g016,noun,ltr
T0044,5,3,g096,part,ltr
T0044,6,1,g096,part,rtl
T0044,6,2,g017,noun,rtl
T0044,6,3,g052,verb,rtl
T0044,6,4,g033,noun,rtl
